market_id,cluster_id,cluster_label,question,resolution_criteria
2365092,14,Starmer out as UK PM,"Starmer out by June 15, 2026?","This market will resolve to “Yes” if Keir Starmer ceases to be the Prime Minister of the United Kingdom for any period of time between market creation and June 15, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

An announcement of Keir Starmer's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

The resolution source for this market will be the government of the UK, however a consensus of credible reporting will also suffice."
2128535,13,Jeffrey Epstein revelations,Epstein suicide note released by May 8?,"This market will resolve to “Yes” if any message or note written by Jeffrey Epstein, intended as a suicide note, is made publicly available by the listed date, 11:59 PM ET. Otherwise, this market will resolve to “No”.

A qualifying note must be credibly reported to have been written by Jeffrey Epstein and have been intended to be a suicide note, final message, or equivalent communication.

A qualifying message or note may be made widely available to the public by any means, regardless of whether it is released officially, leaked, or otherwise disclosed.

The resolution source will be a consensus of credible reporting."
2128536,13,Jeffrey Epstein revelations,Epstein suicide note released by May 31?,"This market will resolve to “Yes” if any message or note written by Jeffrey Epstein, intended as a suicide note, is made publicly available by the listed date, 11:59 PM ET. Otherwise, this market will resolve to “No”.

A qualifying note must be credibly reported to have been written by Jeffrey Epstein and have been intended to be a suicide note, final message, or equivalent communication.

A qualifying message or note may be made widely available to the public by any means, regardless of whether it is released officially, leaked, or otherwise disclosed.

The resolution source will be a consensus of credible reporting."
1559394,30,Trump removal/impeachment,Trump out as President by June 30?,"This market will resolve to “Yes” if Donald Trump resigns or is removed as President or otherwise ceases to be the President of the United States for any period of time by June 30, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

An announcement of Donald Trump's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

Only permanent removal from office will qualify. Temporary removal (e.g. temporary invocation of the 25th Amendment under Section 3 or a Section 4 invocation not sustained by both Houses of Congress) or impeachment without removal will not count.

A sustained invocation of the Twenty-Fifth Amendment, Section 4 (i.e., if both Houses of Congress, by two-thirds vote, uphold the Vice President and Cabinet’s determination of presidential inability) will qualify for a ""Yes"" resolution. 

The resolution source for this market will be a consensus of credible reporting."
689356,13,Jeffrey Epstein revelations,Epstein client list released in 2025?,"This market will resolve to “Yes” if files which were not previously public and which pertain to the illegal activities of Jeffrey Epstein are made public by December 31, 2025, 11:59 PM ET, and those files contain a list of individuals associated with Epstein in connection with his illegal activities, including but not limited to sex trafficking or related crimes. Otherwise, this market will resolve to “No.”

To qualify, the files must contain names in a context equivalent to what is commonly referred to as Epstein’s “client list”—that is, a document that explicitly identifies a list or set of individuals as being directly connected to, participating in, facilitating, funding, soliciting, or otherwise being implicated in Jeffrey Epstein’s illegal activities.

A document may qualify even if it does not contain explicit incriminating language on its face, so long as credible reporting or accompanying official context confirms that the released document is an incriminating client list or functionally equivalent roster of individuals tied to Epstein’s illegal activity.

The following will not qualify:

- Flight logs, passenger manifests, visitor logs, or transportation records which merely show individuals traveling with, meeting with, or visiting Epstein without any explicit or contextual tie to criminal activity.

- Contact books, address lists, social calendars, guest lists, schedules, correspondence logs, or similar documents that include names solely due to social contact, proximity, acquaintance, or logistical interaction with Epstein.

- Any document listing individuals without accompanying language, context, or credible reporting that connects those individuals to Epstein’s illegal activity.

The primary resolution sources for this market will be the released files themselves and a consensus of credible reporting."
996893,13,Jeffrey Epstein revelations,Epstein client list released by June 30?,"This market will resolve to “Yes” if files which were not previously public and which pertain to the illegal activities of Jeffrey Epstein are made public by June 30, 2026, 11:59 PM ET, and those files contain a list of individuals associated with Epstein in connection with his illegal activities, including but not limited to sex trafficking or related crimes. Otherwise, this market will resolve to “No.”

To qualify, the files must contain names in a context equivalent to what is commonly referred to as Epstein’s “client list”—that is, a document that explicitly identifies a list or set of individuals as being directly connected to, participating in, facilitating, funding, soliciting, or otherwise being implicated in Jeffrey Epstein’s illegal activities.

A document may qualify even if it does not contain explicit incriminating language on its face, so long as credible reporting or accompanying official context confirms that the released document is an incriminating client list or functionally equivalent roster of individuals tied to Epstein’s illegal activity.

The following will not qualify:

- Flight logs, passenger manifests, visitor logs, or transportation records which merely show individuals traveling with, meeting with, or visiting Epstein without any explicit or contextual tie to criminal activity.

- Contact books, address lists, social calendars, guest lists, schedules, correspondence logs, or similar documents that include names solely due to social contact, proximity, acquaintance, or logistical interaction with Epstein.

- Any document listing individuals without accompanying language, context, or credible reporting that connects those individuals to Epstein’s illegal activity.

The primary resolution sources for this market will be the released files themselves and a consensus of credible reporting."
2306062,13,Jeffrey Epstein revelations,"Epstein client list released by December 31, 2026?","This market will resolve to “Yes” if files which were not previously public and which pertain to the illegal activities of Jeffrey Epstein are made public by December 31, 2026, 11:59 PM ET, and those files contain a list of individuals associated with Epstein in connection with his illegal activities, including but not limited to sex trafficking or related crimes. Otherwise, this market will resolve to “No.”

To qualify, the files must contain names in a context equivalent to what is commonly referred to as Epstein’s “client list”—that is, a document that explicitly identifies a list or set of individuals as being directly connected to, participating in, facilitating, funding, soliciting, or otherwise being implicated in Jeffrey Epstein’s illegal activities.

A document may qualify even if it does not contain explicit incriminating language on its face, so long as credible reporting or accompanying official context confirms that the released document is an incriminating client list or functionally equivalent roster of individuals tied to Epstein’s illegal activity.

The following will not qualify:

- Flight logs, passenger manifests, visitor logs, or transportation records which merely show individuals traveling with, meeting with, or visiting Epstein without any explicit or contextual tie to criminal activity.

- Contact books, address lists, social calendars, guest lists, schedules, correspondence logs, or similar documents that include names solely due to social contact, proximity, acquaintance, or logistical interaction with Epstein.

- Any document listing individuals without accompanying language, context, or credible reporting that connects those individuals to Epstein’s illegal activity.

The primary resolution sources for this market will be the released files themselves and a consensus of credible reporting."
2097472,30,Trump removal/impeachment,Trump out as President by May 31?,"This market will resolve to “Yes” if Donald Trump resigns or is removed as President or otherwise ceases to be the President of the United States for any period of time by May 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

An announcement of Donald Trump's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

Only permanent removal from office will qualify. Temporary removal (e.g. temporary invocation of the 25th Amendment under Section 3 or a Section 4 invocation not sustained by both Houses of Congress) or impeachment without removal will not count.

A sustained invocation of the Twenty-Fifth Amendment, Section 4 (i.e., if both Houses of Congress, by two-thirds vote, uphold the Vice President and Cabinet’s determination of presidential inability) will qualify for a ""Yes"" resolution. 

The resolution source for this market will be a consensus of credible reporting."
648383,39,California wealth tax 2026,Billionaire one-time wealth tax passes in California election 2026?,"A one-time wealth tax on billionaires has been proposed to potentially appear on California's ballot for the November 3, 2026 general election. You can read more about that here: https://6abc.com/post/california-union-proposes-taxing-billionaires-offset-medicaid-cuts-low-income-people/18066430/

This market will resolve to ""Yes"" if any proposition containing a one-time tax targeting individuals, households, or family units with wealth, assets, or net worth of at least $1 billion (USD or equivalent) passes in the named election. Otherwise, this market will resolve to ""No"".

If no qualifying ballot initiative is certified to appear on the official statewide California ballot as a proposition to be voted on in the stated election by June 25, 2026, 11:59 PM ET (the official cutoff date for new initiatives to be approved), or if all qualifying propositions/initiatives are removed from the ballot or amended before the election such that the main threshold drops below $1 billion, this market will resolve ""No"".

The primary resolution source for this market will be official information from the Government of the State of California, however a consensus of credible reporting may also be used."
562811,13,Jeffrey Epstein revelations,Jeffrey Epstein foul play confirmed in 2025?,"This market will resolve to “Yes” if definitive evidence confirming the the incident on August 10, 2019, involving Jeffrey Epstein involved foul play is released by December 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

Statements from the U.S. government indicating that there was foul play will qualify for a ""Yes"" resolution.

The primary resolution source for this market will be official information from any US government agency, law enforcement agencies, and courts, however a consensus of credible reporting may also be used."
1057348,13,Jeffrey Epstein revelations,"Jeffrey Epstein foul play confirmed by March 31, 2026?","This market will resolve to “Yes” if definitive evidence confirming the the incident on August 10, 2019, involving Jeffrey Epstein involved foul play is released by March 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

Statements from the U.S. government indicating that there was foul play will qualify for a ""Yes"" resolution.

The primary resolution source for this market will be official information from any US government agency, law enforcement agencies, and courts, however a consensus of credible reporting may also be used."
1057349,13,Jeffrey Epstein revelations,"Jeffrey Epstein foul play confirmed by December 31, 2026?","This market will resolve to “Yes” if definitive evidence confirming the the incident on August 10, 2019, involving Jeffrey Epstein involved foul play is released by December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

Statements from the U.S. government indicating that there was foul play will qualify for a ""Yes"" resolution.

The primary resolution source for this market will be official information from any US government agency, law enforcement agencies, and courts, however a consensus of credible reporting may also be used."
1046978,38,Tim Walz tenure / charges,Will Tim Walz resign by January 31?,"This market will resolve to ""Yes"" if Tim Walz announces he has resigned or will resign as Governor of Minnesota by the listed date ET. Otherwise, this market will resolve to ""No.""

If it becomes impossible for Tim Walz to resign or to announce his resignation (e.g., due to his removal from office by other means, etc.), this market will immediately resolve to ""No.""

For this market to resolve to ""Yes,"" it is only necessary that Tim Walz announce that he has resigned or will resign. Whether he actually resigns will have no bearing on the resolution of this market.

The primary resolution source for this market will be official information from the US federal government or the government of Minnesota; however, a consensus of credible reporting will also be used."
1046979,38,Tim Walz tenure / charges,Will Tim Walz resign by June 30?,"This market will resolve to ""Yes"" if Tim Walz announces he has resigned or will resign as Governor of Minnesota by the listed date ET. Otherwise, this market will resolve to ""No.""

If it becomes impossible for Tim Walz to resign or to announce his resignation (e.g., due to his removal from office by other means, etc.), this market will immediately resolve to ""No.""

For this market to resolve to ""Yes,"" it is only necessary that Tim Walz announce that he has resigned or will resign. Whether he actually resigns will have no bearing on the resolution of this market.

The primary resolution source for this market will be official information from the US federal government or the government of Minnesota; however, a consensus of credible reporting will also be used."
1066009,38,Tim Walz tenure / charges,"Will Tim Walz resign by December 31, 2026?","This market will resolve to ""Yes"" if Tim Walz announces he has resigned or will resign as Governor of Minnesota by the listed date ET. Otherwise, this market will resolve to ""No.""

If it becomes impossible for Tim Walz to resign or to announce his resignation (e.g., due to his removal from office by other means, etc.), this market will immediately resolve to ""No.""

For this market to resolve to ""Yes,"" it is only necessary that Tim Walz announce that he has resigned or will resign. Whether he actually resigns will have no bearing on the resolution of this market.

The primary resolution source for this market will be official information from the US federal government or the government of Minnesota; however, a consensus of credible reporting will also be used."
1059772,13,Jeffrey Epstein revelations,Jeffrey Epstein confirmed to be alive before 2027?,"This market will resolve to ""Yes"" if incontrovertible proof is publicly revealed that Jeff Epstein, the New York financier, is still alive between market creation and December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

The primary resolution source for this market will be a consensus of credible sources."
517231,34,Macron out as French President,Macron out in 2025?,"This market will resolve to ""Yes"" if Emmanuel Macron ceases to be President of France for any length of time between January 2 and December 31, 2025, 11:59 PM ET (inclusive). Otherwise, this market will resolve to ""No"".

If Macron departs from office before the expiry date, the market should resolve immediately.

The primary resolution source for this market will be information from the government of France, however a consensus of credible reporting will also be used."
597964,34,Macron out as French President,"Macron out by June 30, 2026?","This market will resolve to ""Yes"" if Emmanuel Macron ceases to be President of France for any length of time between September 14, 2025, and June 30, 2026, 11:59 PM ET (inclusive). Otherwise, this market will resolve to ""No"".

If Macron departs from office before the expiry date, the market should resolve immediately.

The primary resolution source for this market will be information from the government of France, however a consensus of credible reporting will also be used."
623939,34,Macron out as French President,"Macron out by October 31, 2025?","This market will resolve to ""Yes"" if Emmanuel Macron ceases to be President of France for any length of time between October 6, and October 31, 2025, 11:59 PM ET (inclusive). Otherwise, this market will resolve to ""No"".

If Macron departs from office before the expiry date, the market should resolve immediately.

The primary resolution source for this market will be information from the government of France, however a consensus of credible reporting will also be used."
1420244,28,Kash Patel out as FBI Director,Kash Patel out by March 31?,"This market will resolve to “Yes” if Kash Patel ceases to be the Director of the Federal Bureau of Investigation for any period of by the listed date, 11:59 PM ET. Otherwise, this market will resolve to “No”.

An announcement of Patel's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

The resolution source for this market will be official information from the Trump administration, however a consensus of credible reporting may also be used."
1420294,28,Kash Patel out as FBI Director,Kash Patel out by June 30?,"This market will resolve to “Yes” if Kash Patel ceases to be the Director of the Federal Bureau of Investigation for any period of by the listed date, 11:59 PM ET. Otherwise, this market will resolve to “No”.

An announcement of Patel's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

The resolution source for this market will be official information from the Trump administration, however a consensus of credible reporting may also be used."
1795655,28,Kash Patel out as FBI Director,Kash Patel out by December 31?,"This market will resolve to “Yes” if Kash Patel ceases to be the Director of the Federal Bureau of Investigation for any period of by the listed date, 11:59 PM ET. Otherwise, this market will resolve to “No”.

An announcement of Patel's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

The resolution source for this market will be official information from the Trump administration, however a consensus of credible reporting may also be used."
1838758,28,Kash Patel out as FBI Director,Kash Patel out by April 30?,"This market will resolve to “Yes” if Kash Patel ceases to be the Director of the Federal Bureau of Investigation for any period of by the listed date, 11:59 PM ET. Otherwise, this market will resolve to “No”.

An announcement of Patel's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

The resolution source for this market will be official information from the Trump administration, however a consensus of credible reporting may also be used."
2099041,28,Kash Patel out as FBI Director,Kash Patel out by May 31?,"This market will resolve to “Yes” if Kash Patel ceases to be the Director of the Federal Bureau of Investigation for any period of by the listed date, 11:59 PM ET. Otherwise, this market will resolve to “No”.

An announcement of Patel's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

The resolution source for this market will be official information from the Trump administration, however a consensus of credible reporting may also be used."
948387,7,Trump administration departures,Will Susie Wiles leave the Trump administration before 2027?,"This market will resolve to “Yes” if it is announced that that the listed individual will leave the Trump Administration, or otherwise ceases to be a member of administration by December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

An announcement of the listed individual's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

The Trump administration includes individuals formally appointed by Donald Trump to roles within the U.S. federal government, such as Cabinet members, Executive Office staff, senior policy advisors, ambassadors, or White House staff whose appointments are publicly announced by official government channels.

The primary resolution source will be official information from the Trump administration, however a consensus of credible reopening may also be used."
948610,7,Trump administration departures,Will Dan Scavino leave the Trump administration before 2027?,"This market will resolve to “Yes” if it is announced that that the listed individual will leave the Trump Administration, or otherwise ceases to be a member of administration by December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

An announcement of the listed individual's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

The Trump administration includes individuals formally appointed by Donald Trump to roles within the U.S. federal government, such as Cabinet members, Executive Office staff, senior policy advisors, ambassadors, or White House staff whose appointments are publicly announced by official government channels.

The primary resolution source will be official information from the Trump administration, however a consensus of credible reopening may also be used."
948639,7,Trump administration departures,Will David Sacks leave the Trump administration before 2027?,"This market will resolve to “Yes” if it is announced that that the listed individual will leave the Trump Administration, or otherwise ceases to be a member of administration by December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

An announcement of the listed individual's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

The Trump administration includes individuals formally appointed by Donald Trump to roles within the U.S. federal government, such as Cabinet members, Executive Office staff, senior policy advisors, ambassadors, or White House staff whose appointments are publicly announced by official government channels.

The primary resolution source will be official information from the Trump administration, however a consensus of credible reopening may also be used."
948640,7,Trump administration departures,Will Russell Vought leave the Trump administration before 2027?,"This market will resolve to “Yes” if it is announced that that the listed individual will leave the Trump Administration, or otherwise ceases to be a member of administration by December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

An announcement of the listed individual's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

The Trump administration includes individuals formally appointed by Donald Trump to roles within the U.S. federal government, such as Cabinet members, Executive Office staff, senior policy advisors, ambassadors, or White House staff whose appointments are publicly announced by official government channels.

The primary resolution source will be official information from the Trump administration, however a consensus of credible reopening may also be used."
948641,7,Trump administration departures,Will Tom Homan leave the Trump administration before 2027?,"This market will resolve to “Yes” if it is announced that that the listed individual will leave the Trump Administration, or otherwise ceases to be a member of administration by December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

An announcement of the listed individual's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

The Trump administration includes individuals formally appointed by Donald Trump to roles within the U.S. federal government, such as Cabinet members, Executive Office staff, senior policy advisors, ambassadors, or White House staff whose appointments are publicly announced by official government channels.

The primary resolution source will be official information from the Trump administration, however a consensus of credible reopening may also be used."
948642,7,Trump administration departures,Will John Ratcliffe leave the Trump administration before 2027?,"This market will resolve to “Yes” if it is announced that that the listed individual will leave the Trump Administration, or otherwise ceases to be a member of administration by December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

An announcement of the listed individual's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

The Trump administration includes individuals formally appointed by Donald Trump to roles within the U.S. federal government, such as Cabinet members, Executive Office staff, senior policy advisors, ambassadors, or White House staff whose appointments are publicly announced by official government channels.

The primary resolution source will be official information from the Trump administration, however a consensus of credible reopening may also be used."
676450,7,Trump administration departures,Will Stephen Miller leave the Trump administration before 2027?,"This market will resolve to “Yes” if it is announced that that the listed individual will leave the Trump Administration, or otherwise ceases to be a member of administration by December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

An announcement of the listed individual's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

The Trump administration includes individuals formally appointed by Donald Trump to roles within the U.S. federal government, such as Cabinet members, Executive Office staff, senior policy advisors, ambassadors, or White House staff whose appointments are publicly announced by official government channels.

The primary resolution source will be official information from the Trump administration, however a consensus of credible reopening may also be used."
666657,7,Trump administration departures,Will Robert F. Kennedy Jr. leave the Trump administration before 2027?,"This market will resolve to “Yes” if it is announced that that the listed individual will leave the Trump Administration, or otherwise ceases to be a member of administration by December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

An announcement of the listed individual's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

The Trump administration includes individuals formally appointed by Donald Trump to roles within the U.S. federal government, such as Cabinet members, Executive Office staff, senior policy advisors, ambassadors, or White House staff whose appointments are publicly announced by official government channels.

The primary resolution source will be official information from the Trump administration, however a consensus of credible reopening may also be used."
666659,7,Trump administration departures,Will Pete Hegseth leave the Trump administration before 2027?,"This market will resolve to “Yes” if it is announced that that the listed individual will leave the Trump Administration, or otherwise ceases to be a member of administration by December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

An announcement of the listed individual's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

The Trump administration includes individuals formally appointed by Donald Trump to roles within the U.S. federal government, such as Cabinet members, Executive Office staff, senior policy advisors, ambassadors, or White House staff whose appointments are publicly announced by official government channels.

The primary resolution source will be official information from the Trump administration, however a consensus of credible reopening may also be used."
666661,7,Trump administration departures,Will Scott Bessent leave the Trump administration before 2027?,"This market will resolve to “Yes” if it is announced that that the listed individual will leave the Trump Administration, or otherwise ceases to be a member of administration by December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

An announcement of the listed individual's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

The Trump administration includes individuals formally appointed by Donald Trump to roles within the U.S. federal government, such as Cabinet members, Executive Office staff, senior policy advisors, ambassadors, or White House staff whose appointments are publicly announced by official government channels.

The primary resolution source will be official information from the Trump administration, however a consensus of credible reopening may also be used."
666663,7,Trump administration departures,Will Pam Bondi leave the Trump administration before 2027?,"This market will resolve to “Yes” if it is announced that that the listed individual will leave the Trump Administration, or otherwise ceases to be a member of administration by December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

An announcement of the listed individual's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

The Trump administration includes individuals formally appointed by Donald Trump to roles within the U.S. federal government, such as Cabinet members, Executive Office staff, senior policy advisors, ambassadors, or White House staff whose appointments are publicly announced by official government channels.

The primary resolution source will be official information from the Trump administration, however a consensus of credible reopening may also be used."
666665,7,Trump administration departures,Will Howard Lutnick leave the Trump administration before 2027?,"This market will resolve to “Yes” if it is announced that that the listed individual will leave the Trump Administration, or otherwise ceases to be a member of administration by December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

An announcement of the listed individual's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

The Trump administration includes individuals formally appointed by Donald Trump to roles within the U.S. federal government, such as Cabinet members, Executive Office staff, senior policy advisors, ambassadors, or White House staff whose appointments are publicly announced by official government channels.

The primary resolution source will be official information from the Trump administration, however a consensus of credible reopening may also be used."
666667,7,Trump administration departures,Will Kash Patel leave the Trump administration before 2027?,"This market will resolve to “Yes” if it is announced that that the listed individual will leave the Trump Administration, or otherwise ceases to be a member of administration by December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

An announcement of the listed individual's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

The Trump administration includes individuals formally appointed by Donald Trump to roles within the U.S. federal government, such as Cabinet members, Executive Office staff, senior policy advisors, ambassadors, or White House staff whose appointments are publicly announced by official government channels.

The primary resolution source will be official information from the Trump administration, however a consensus of credible reopening may also be used."
666658,7,Trump administration departures,Will Karoline Leavitt leave the Trump administration before 2027?,"This market will resolve to “Yes” if it is announced that that the listed individual will leave the Trump Administration, or otherwise ceases to be a member of administration by December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

An announcement of the listed individual's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

The Trump administration includes individuals formally appointed by Donald Trump to roles within the U.S. federal government, such as Cabinet members, Executive Office staff, senior policy advisors, ambassadors, or White House staff whose appointments are publicly announced by official government channels.

The primary resolution source will be official information from the Trump administration, however a consensus of credible reopening may also be used."
666660,7,Trump administration departures,Will Marco Rubio leave the Trump administration before 2027?,"This market will resolve to “Yes” if it is announced that that the listed individual will leave the Trump Administration, or otherwise ceases to be a member of administration by December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

An announcement of the listed individual's resignation/removal before this market's end date will immediately resolve this market to ""Yes"", regardless of when the announced resignation/removal goes into effect.

The Trump administration includes individuals formally appointed by Donald Trump to roles within the U.S. federal government, such as Cabinet members, Executive Office staff, senior policy advisors, ambassadors, or White House staff whose appointments are publicly announced by official government channels.

The primary resolution source will be official information from the Trump administration, however a consensus of credible reopening may also be used."
