market_id,cluster_id,cluster_label,question,resolution_criteria
1743765,8,Claude Mythos release,"Will a Claude Mythos model be released by March 31, 2026?","A data leak on March 26, 2026, exposed Anthropic's unreleased ""Claude Mythos"" model, described as their most capable yet with significant advances in coding, reasoning, and cybersecurity, which the company has confirmed is now in early access testing. You can read more about that here: https://fortune.com/2026/03/26/anthropic-says-testing-mythos-powerful-new-ai-model-after-data-leak-reveals-its-existence-step-change-in-capabilities/.

This market will resolve to ""Yes"" if Anthropic releases ""Claude Mythos"" or a model confirmed to be the same model referenced in the leak described above, and that model is made available to the general public by the listed date (ET). Otherwise, this market will resolve to ""No.""

A qualifying model must be named ""Claude Mythos"" (e.g., Claude Mythos 1, Claude Mythos 5, Claude Mythos X, would count) or be confirmed to be the same model referenced in the leak by Anthropic or by a consensus of credible reporting.

Products labeled as Claude Haiku, Sonnet, and Opus 4.7/5.0 or similar will not count for this market's resolution unless they are confirmed to be the same model referenced in the leak.

For this market to resolve to ""Yes,"" the qualifying model (as defined above) must be launched and publicly accessible, including via open beta or open rolling waitlist signups. A closed beta or any form of private access will not suffice. The release must be clearly defined and publicly announced by Anthropic as being accessible to the general public.

If a qualifying model is made publicly accessible and labeled with the relevant version name within the company’s official website, this will qualify as “publicly announced”. Labeling errors, placeholder text, or version names displayed on the website that do not correspond to a model that is actually accessible to the general public under the rules will not qualify.

The primary resolution source for this market will be official information from Anthropic; however,  a consensus of credible reporting will also be used."
1743767,8,Claude Mythos release,"Will a Claude Mythos model be released by April 30, 2026?","A data leak on March 26, 2026, exposed Anthropic's unreleased ""Claude Mythos"" model, described as their most capable yet with significant advances in coding, reasoning, and cybersecurity, which the company has confirmed is now in early access testing. You can read more about that here: https://fortune.com/2026/03/26/anthropic-says-testing-mythos-powerful-new-ai-model-after-data-leak-reveals-its-existence-step-change-in-capabilities/.

This market will resolve to ""Yes"" if Anthropic releases ""Claude Mythos"" or a model confirmed to be the same model referenced in the leak described above, and that model is made available to the general public by the listed date (ET). Otherwise, this market will resolve to ""No.""

A qualifying model must be named ""Claude Mythos"" (e.g., Claude Mythos 1, Claude Mythos 5, Claude Mythos X, would count) or be confirmed to be the same model referenced in the leak by Anthropic or by a consensus of credible reporting.

Products labeled as Claude Haiku, Sonnet, and Opus 4.7/5.0 or similar will not count for this market's resolution unless they are confirmed to be the same model referenced in the leak.

For this market to resolve to ""Yes,"" the qualifying model (as defined above) must be launched and publicly accessible, including via open beta or open rolling waitlist signups. A closed beta or any form of private access will not suffice. The release must be clearly defined and publicly announced by Anthropic as being accessible to the general public.

If a qualifying model is made publicly accessible and labeled with the relevant version name within the company’s official website, this will qualify as “publicly announced”. Labeling errors, placeholder text, or version names displayed on the website that do not correspond to a model that is actually accessible to the general public under the rules will not qualify.

The primary resolution source for this market will be official information from Anthropic; however,  a consensus of credible reporting will also be used."
1744124,8,Claude Mythos release,"Will a Claude Mythos model be released by June 30, 2026?","A data leak on March 26, 2026, exposed Anthropic's unreleased ""Claude Mythos"" model, described as their most capable yet with significant advances in coding, reasoning, and cybersecurity, which the company has confirmed is now in early access testing. You can read more about that here: https://fortune.com/2026/03/26/anthropic-says-testing-mythos-powerful-new-ai-model-after-data-leak-reveals-its-existence-step-change-in-capabilities/.

This market will resolve to ""Yes"" if Anthropic releases ""Claude Mythos"" or a model confirmed to be the same model referenced in the leak described above, and that model is made available to the general public by the listed date (ET). Otherwise, this market will resolve to ""No.""

A qualifying model must be named ""Claude Mythos"" (e.g., Claude Mythos 1, Claude Mythos 5, Claude Mythos X, would count) or be confirmed to be the same model referenced in the leak by Anthropic or by a consensus of credible reporting.

Products labeled as Claude Haiku, Sonnet, and Opus 4.7/5.0 or similar will not count for this market's resolution unless they are confirmed to be the same model referenced in the leak.

For this market to resolve to ""Yes,"" the qualifying model (as defined above) must be launched and publicly accessible, including via open beta or open rolling waitlist signups. A closed beta or any form of private access will not suffice. The release must be clearly defined and publicly announced by Anthropic as being accessible to the general public.

If a qualifying model is made publicly accessible and labeled with the relevant version name within the company’s official website, this will qualify as “publicly announced”. Labeling errors, placeholder text, or version names displayed on the website that do not correspond to a model that is actually accessible to the general public under the rules will not qualify.

The primary resolution source for this market will be official information from Anthropic; however,  a consensus of credible reporting will also be used."
573825,5,GPT-6 release,Will GPT-6 be released by December 31?,"This market will resolve to ""Yes"" if OpenAI's GPT-6 model is made available to the general public by December 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No.""

For this market to resolve to ""Yes,"" GPT-6 must be launched and publicly accessible, including via open beta or open rolling waitlist signups. A closed beta or any form of private access will not suffice. The release must be clearly defined and publicly announced by OpenAI as being accessible to the general public.

GPT-6 refers to a product explicitly named GPT-6 (e.g. ChatGPT-6o would count), or one that is recognized as a successor to GPT-5, similar to the progression from GPT-3 to GPT-4. Products labeled as GPT-5.5 or similar will not count for this market's resolution.

The primary resolution source for this market will be official information from OpenAI, with additional verification from a consensus of credible reporting."
573826,5,GPT-6 release,"Will GPT-6 be released by March 31, 2026?","This market will resolve to ""Yes"" if OpenAI's GPT-6 model is made available to the general public by March 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to ""No.""

For this market to resolve to ""Yes,"" GPT-6 must be launched and publicly accessible, including via open beta or open rolling waitlist signups. A closed beta or any form of private access will not suffice. The release must be clearly defined and publicly announced by OpenAI as being accessible to the general public.

GPT-6 refers to a product explicitly named GPT-6 (e.g. ChatGPT-6o would count), or one that is recognized as a successor to GPT-5, similar to the progression from GPT-3 to GPT-4. Products labeled as GPT-5.5 or similar will not count for this market's resolution.

The primary resolution source for this market will be official information from OpenAI, with additional verification from a consensus of credible reporting."
676828,5,GPT-6 release,"Will GPT-6 be released by June 30, 2026?","This market will resolve to ""Yes"" if OpenAI's GPT-6 model is made available to the general public by June 30, 2026, 11:59 PM ET. Otherwise, this market will resolve to ""No.""

For this market to resolve to ""Yes,"" GPT-6 must be launched and publicly accessible, including via open beta or open rolling waitlist signups. A closed beta or any form of private access will not suffice. The release must be clearly defined and publicly announced by OpenAI as being accessible to the general public.

GPT-6 refers to a product explicitly named GPT-6 (e.g. ChatGPT-6o would count), or one that is recognized as a successor to GPT-5, similar to the progression from GPT-3 to GPT-4. Products labeled as GPT-5.5 or similar will not count for this market's resolution.

The primary resolution source for this market will be official information from OpenAI, with additional verification from a consensus of credible reporting."
676829,5,GPT-6 release,"Will GPT-6 be released by December 31, 2026?","This market will resolve to ""Yes"" if OpenAI's GPT-6 model is made available to the general public by December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to ""No.""

For this market to resolve to ""Yes,"" GPT-6 must be launched and publicly accessible, including via open beta or open rolling waitlist signups. A closed beta or any form of private access will not suffice. The release must be clearly defined and publicly announced by OpenAI as being accessible to the general public.

GPT-6 refers to a product explicitly named GPT-6 (e.g. ChatGPT-6o would count), or one that is recognized as a successor to GPT-5, similar to the progression from GPT-3 to GPT-4. Products labeled as GPT-5.5 or similar will not count for this market's resolution.

The primary resolution source for this market will be official information from OpenAI, with additional verification from a consensus of credible reporting."
1333258,5,GPT-6 release,"Will GPT-6 be released by September 30, 2026?","This market will resolve to ""Yes"" if OpenAI's GPT-6 model is made available to the general public by September 30, 2026, 11:59 PM ET. Otherwise, this market will resolve to ""No.""

For this market to resolve to ""Yes,"" GPT-6 must be launched and publicly accessible, including via open beta or open rolling waitlist signups. A closed beta or any form of private access will not suffice. The release must be clearly defined and publicly announced by OpenAI as being accessible to the general public.

GPT-6 refers to a product explicitly named GPT-6 (e.g. ChatGPT-6o would count), or one that is recognized as a successor to GPT-5, similar to the progression from GPT-3 to GPT-4. Products labeled as GPT-5.5 or similar will not count for this market's resolution.

The primary resolution source for this market will be official information from OpenAI, with additional verification from a consensus of credible reporting."
546611,9,OpenAI consumer hardware launch,Will OpenAI launch a new consumer hardware product in 2025?,"This market will resolve to ""Yes"" if OpenAI publicly announces and launches a new consumer hardware product by December 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No"". 

A ""consumer hardware product"" is defined as a physical device intended for direct use by individual consumers, rather than enterprise or developer tools. The product must be newly introduced and not a rebrand, update, or iteration of any previously released device.

Examples that would qualify include an AI-powered wearable, smart home assistant, or augmented reality device. Developer tools, AI chips, or servers marketed exclusively for enterprise use would not qualify.

The resolution source will be official information from OpenAI."
546612,9,OpenAI consumer hardware launch,"Will OpenAI launch a new consumer hardware product by March 31, 2026?","This market will resolve to ""Yes"" if OpenAI publicly announces and launches a new consumer hardware product by March 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to ""No"". 

A ""consumer hardware product"" is defined as a physical device intended for direct use by individual consumers, rather than enterprise or developer tools. The product must be newly introduced and not a rebrand, update, or iteration of any previously released device.

Examples that would qualify include an AI-powered wearable, smart home assistant, or augmented reality device. Developer tools, AI chips, or servers marketed exclusively for enterprise use would not qualify.

The resolution source will be official information from OpenAI."
676804,9,OpenAI consumer hardware launch,"Will OpenAI launch a new consumer hardware product by December 31, 2026?","This market will resolve to ""Yes"" if OpenAI publicly announces and launches a new consumer hardware product by December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to ""No"". 

A ""consumer hardware product"" is defined as a physical device intended for direct use by individual consumers, rather than enterprise or developer tools. The product must be newly introduced and not a rebrand, update, or iteration of any previously released device.

Examples that would qualify include an AI-powered wearable, smart home assistant, or augmented reality device. Developer tools, AI chips, or servers marketed exclusively for enterprise use would not qualify.

The resolution source will be official information from OpenAI."
2110293,4,Gemini release,"Will a new Gemini flagship be released by May 31, 2026?","This market will resolve to ""Yes"" if Google releases or makes available a new Gemini reasoning flagship model to the general public by the specified date (ET). Otherwise, this market will resolve to ""No.""

Qualifying models must be positioned by Google as a next-generation, reasoning-focused flagship within the Gemini model line. For example, qualifying models include newly released or newly made generally available (GA) reasoning-focused flagship models (e.g, Gemini 3.1 GA), or any new Pro, Deep Think, or Ultra variants (e.g., Gemini 3.2 Pro, Gemini 3.4 Deep Think, Gemini 4 Ultra).

Models explicitly positioned for speed, efficiency, or low-cost inference that compromise reasoning capability will NOT qualify. This includes, but is not limited to, variants such as Gemini Flash, Flash-lite, Nano, or similar lightweight or latency-optimized models, even if released under a new Gemini version number.

Specialized models for non-text modalities such as video generation (e.g., Veo), image generation (e.g., Imagen, Nano Banana), music generation (e.g., Lyria), or robotics (e.g., Gemini Robotics) will NOT qualify, even if released under a qualifying Gemini version number. 

A qualifying model must be launched and publicly accessible, including via open beta or open rolling waitlist signups. A closed beta or any form of private access will not suffice. The release must be either clearly defined and publicly announced by Google as being accessible to the general public or otherwise made publicly accessible and explicitly labeled within the company's official website. Labeling errors, placeholder text, or version names displayed on the website that do not correspond to a model that is actually accessible to the general public will not qualify.

The primary resolution source for this market will be official information from Google, with additional verification from a consensus of credible reporting."
2110294,4,Gemini release,"Will a new Gemini flagship be released by June 30, 2026?","This market will resolve to ""Yes"" if Google releases or makes available a new Gemini reasoning flagship model to the general public by the specified date (ET). Otherwise, this market will resolve to ""No.""

Qualifying models must be positioned by Google as a next-generation, reasoning-focused flagship within the Gemini model line. For example, qualifying models include newly released or newly made generally available (GA) reasoning-focused flagship models (e.g, Gemini 3.1 GA), or any new Pro, Deep Think, or Ultra variants (e.g., Gemini 3.2 Pro, Gemini 3.4 Deep Think, Gemini 4 Ultra).

Models explicitly positioned for speed, efficiency, or low-cost inference that compromise reasoning capability will NOT qualify. This includes, but is not limited to, variants such as Gemini Flash, Flash-lite, Nano, or similar lightweight or latency-optimized models, even if released under a new Gemini version number.

Specialized models for non-text modalities such as video generation (e.g., Veo), image generation (e.g., Imagen, Nano Banana), music generation (e.g., Lyria), or robotics (e.g., Gemini Robotics) will NOT qualify, even if released under a qualifying Gemini version number. 

A qualifying model must be launched and publicly accessible, including via open beta or open rolling waitlist signups. A closed beta or any form of private access will not suffice. The release must be either clearly defined and publicly announced by Google as being accessible to the general public or otherwise made publicly accessible and explicitly labeled within the company's official website. Labeling errors, placeholder text, or version names displayed on the website that do not correspond to a model that is actually accessible to the general public will not qualify.

The primary resolution source for this market will be official information from Google, with additional verification from a consensus of credible reporting."
2125427,4,Gemini release,"Will a new Gemini flagship be released by May 8, 2026?","This market will resolve to ""Yes"" if Google releases or makes available a new Gemini reasoning flagship model to the general public by the specified date (ET). Otherwise, this market will resolve to ""No.""

Qualifying models must be positioned by Google as a next-generation, reasoning-focused flagship within the Gemini model line. For example, qualifying models include newly released or newly made generally available (GA) reasoning-focused flagship models (e.g, Gemini 3.1 GA), or any new Pro, Deep Think, or Ultra variants (e.g., Gemini 3.2 Pro, Gemini 3.4 Deep Think, Gemini 4 Ultra).

Models explicitly positioned for speed, efficiency, or low-cost inference that compromise reasoning capability will NOT qualify. This includes, but is not limited to, variants such as Gemini Flash, Flash-lite, Nano, or similar lightweight or latency-optimized models, even if released under a new Gemini version number.

Specialized models for non-text modalities such as video generation (e.g., Veo), image generation (e.g., Imagen, Nano Banana), music generation (e.g., Lyria), or robotics (e.g., Gemini Robotics) will NOT qualify, even if released under a qualifying Gemini version number. 

A qualifying model must be launched and publicly accessible, including via open beta or open rolling waitlist signups. A closed beta or any form of private access will not suffice. The release must be either clearly defined and publicly announced by Google as being accessible to the general public or otherwise made publicly accessible and explicitly labeled within the company's official website. Labeling errors, placeholder text, or version names displayed on the website that do not correspond to a model that is actually accessible to the general public will not qualify.

The primary resolution source for this market will be official information from Google, with additional verification from a consensus of credible reporting."
2125429,4,Gemini release,"Will a new Gemini flagship be released by May 22, 2026?","This market will resolve to ""Yes"" if Google releases or makes available a new Gemini reasoning flagship model to the general public by the specified date (ET). Otherwise, this market will resolve to ""No.""

Qualifying models must be positioned by Google as a next-generation, reasoning-focused flagship within the Gemini model line. For example, qualifying models include newly released or newly made generally available (GA) reasoning-focused flagship models (e.g, Gemini 3.1 GA), or any new Pro, Deep Think, or Ultra variants (e.g., Gemini 3.2 Pro, Gemini 3.4 Deep Think, Gemini 4 Ultra).

Models explicitly positioned for speed, efficiency, or low-cost inference that compromise reasoning capability will NOT qualify. This includes, but is not limited to, variants such as Gemini Flash, Flash-lite, Nano, or similar lightweight or latency-optimized models, even if released under a new Gemini version number.

Specialized models for non-text modalities such as video generation (e.g., Veo), image generation (e.g., Imagen, Nano Banana), music generation (e.g., Lyria), or robotics (e.g., Gemini Robotics) will NOT qualify, even if released under a qualifying Gemini version number. 

A qualifying model must be launched and publicly accessible, including via open beta or open rolling waitlist signups. A closed beta or any form of private access will not suffice. The release must be either clearly defined and publicly announced by Google as being accessible to the general public or otherwise made publicly accessible and explicitly labeled within the company's official website. Labeling errors, placeholder text, or version names displayed on the website that do not correspond to a model that is actually accessible to the general public will not qualify.

The primary resolution source for this market will be official information from Google, with additional verification from a consensus of credible reporting."
2125428,4,Gemini release,"Will a new Gemini flagship be released by May 15, 2026?","This market will resolve to ""Yes"" if Google releases or makes available a new Gemini reasoning flagship model to the general public by the specified date (ET). Otherwise, this market will resolve to ""No.""

Qualifying models must be positioned by Google as a next-generation, reasoning-focused flagship within the Gemini model line. For example, qualifying models include newly released or newly made generally available (GA) reasoning-focused flagship models (e.g, Gemini 3.1 GA), or any new Pro, Deep Think, or Ultra variants (e.g., Gemini 3.2 Pro, Gemini 3.4 Deep Think, Gemini 4 Ultra).

Models explicitly positioned for speed, efficiency, or low-cost inference that compromise reasoning capability will NOT qualify. This includes, but is not limited to, variants such as Gemini Flash, Flash-lite, Nano, or similar lightweight or latency-optimized models, even if released under a new Gemini version number.

Specialized models for non-text modalities such as video generation (e.g., Veo), image generation (e.g., Imagen, Nano Banana), music generation (e.g., Lyria), or robotics (e.g., Gemini Robotics) will NOT qualify, even if released under a qualifying Gemini version number. 

A qualifying model must be launched and publicly accessible, including via open beta or open rolling waitlist signups. A closed beta or any form of private access will not suffice. The release must be either clearly defined and publicly announced by Google as being accessible to the general public or otherwise made publicly accessible and explicitly labeled within the company's official website. Labeling errors, placeholder text, or version names displayed on the website that do not correspond to a model that is actually accessible to the general public will not qualify.

The primary resolution source for this market will be official information from Google, with additional verification from a consensus of credible reporting."
675595,2,Waymo robotaxi city expansion,Will Waymo launch in New York City by June 30 2026?,"This market will resolve to “Yes” if Waymo begins offering its ride-hailing service to the general public within the listed city by June 30, 2026, 11:59 PM ET. Otherwise this market will resolve to ""No"".

Any taxi service available to the general public which operates without a human driver actively controlling the vehicle will count, regardless of membership or other financial restrictions.

A qualifying launch requires the general public be able to hail a Waymo vehicle within the listed city \ through the Waymo One app or another official Waymo platform (such as a dedicated website or integrated partner app like Uber). 

Limited pilot programs, internal employee testing, or invite-only service will not qualify.

The primary resolution source is official information from Waymo (see: https://waymo.com/rides/c), however a consensus of credible reporting may also be used."
675597,2,Waymo robotaxi city expansion,Will Waymo launch in Miami by June 30 2026?,"This market will resolve to “Yes” if Waymo begins offering its ride-hailing service to the general public within the listed city by June 30, 2026, 11:59 PM ET. Otherwise this market will resolve to ""No"".

Any taxi service available to the general public which operates without a human driver actively controlling the vehicle will count, regardless of membership or other financial restrictions.

A qualifying launch requires the general public be able to hail a Waymo vehicle within the listed city \ through the Waymo One app or another official Waymo platform (such as a dedicated website or integrated partner app like Uber). 

Limited pilot programs, internal employee testing, or invite-only service will not qualify.

The primary resolution source is official information from Waymo (see: https://waymo.com/rides/c), however a consensus of credible reporting may also be used."
675599,2,Waymo robotaxi city expansion,Will Waymo launch in Dallas by June 30 2026?,"This market will resolve to “Yes” if Waymo begins offering its ride-hailing service to the general public within the listed city by June 30, 2026, 11:59 PM ET. Otherwise this market will resolve to ""No"".

Any taxi service available to the general public which operates without a human driver actively controlling the vehicle will count, regardless of membership or other financial restrictions.

A qualifying launch requires the general public be able to hail a Waymo vehicle within the listed city \ through the Waymo One app or another official Waymo platform (such as a dedicated website or integrated partner app like Uber). 

Limited pilot programs, internal employee testing, or invite-only service will not qualify.

The primary resolution source is official information from Waymo (see: https://waymo.com/rides/c), however a consensus of credible reporting may also be used."
675601,2,Waymo robotaxi city expansion,Will Waymo launch in Detroit by June 30 2026?,"This market will resolve to “Yes” if Waymo begins offering its ride-hailing service to the general public within the listed city by June 30, 2026, 11:59 PM ET. Otherwise this market will resolve to ""No"".

Any taxi service available to the general public which operates without a human driver actively controlling the vehicle will count, regardless of membership or other financial restrictions.

A qualifying launch requires the general public be able to hail a Waymo vehicle within the listed city \ through the Waymo One app or another official Waymo platform (such as a dedicated website or integrated partner app like Uber). 

Limited pilot programs, internal employee testing, or invite-only service will not qualify.

The primary resolution source is official information from Waymo (see: https://waymo.com/rides/c), however a consensus of credible reporting may also be used."
675596,2,Waymo robotaxi city expansion,Will Waymo launch in Washington DC by June 30 2026?,"This market will resolve to “Yes” if Waymo begins offering its ride-hailing service to the general public within the listed city by June 30, 2026, 11:59 PM ET. Otherwise this market will resolve to ""No"".

Any taxi service available to the general public which operates without a human driver actively controlling the vehicle will count, regardless of membership or other financial restrictions.

A qualifying launch requires the general public be able to hail a Waymo vehicle within the listed city \ through the Waymo One app or another official Waymo platform (such as a dedicated website or integrated partner app like Uber). 

Limited pilot programs, internal employee testing, or invite-only service will not qualify.

The primary resolution source is official information from Waymo (see: https://waymo.com/rides/c), however a consensus of credible reporting may also be used."
675598,2,Waymo robotaxi city expansion,Will Waymo launch in Nashville by June 30 2026?,"This market will resolve to “Yes” if Waymo begins offering its ride-hailing service to the general public within the listed city by June 30, 2026, 11:59 PM ET. Otherwise this market will resolve to ""No"".

Any taxi service available to the general public which operates without a human driver actively controlling the vehicle will count, regardless of membership or other financial restrictions.

A qualifying launch requires the general public be able to hail a Waymo vehicle within the listed city \ through the Waymo One app or another official Waymo platform (such as a dedicated website or integrated partner app like Uber). 

Limited pilot programs, internal employee testing, or invite-only service will not qualify.

The primary resolution source is official information from Waymo (see: https://waymo.com/rides/c), however a consensus of credible reporting may also be used."
675600,2,Waymo robotaxi city expansion,Will Waymo launch in Denver by June 30 2026?,"This market will resolve to “Yes” if Waymo begins offering its ride-hailing service to the general public within the listed city by June 30, 2026, 11:59 PM ET. Otherwise this market will resolve to ""No"".

Any taxi service available to the general public which operates without a human driver actively controlling the vehicle will count, regardless of membership or other financial restrictions.

A qualifying launch requires the general public be able to hail a Waymo vehicle within the listed city \ through the Waymo One app or another official Waymo platform (such as a dedicated website or integrated partner app like Uber). 

Limited pilot programs, internal employee testing, or invite-only service will not qualify.

The primary resolution source is official information from Waymo (see: https://waymo.com/rides/c), however a consensus of credible reporting may also be used."
