market_id,cluster_id,cluster_label,question,resolution_criteria
700395,6,Acquisitions / M&A,Will Lovable be acquired before 2027?,"This market will resolve to “Yes” if credible reporting confirms that any entity enters into an agreement to acquire the listed company by December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

Mergers where the listed company is subsumed by another entity will count toward a ""Yes"" resolution.

An announced agreement between the listed company and an acquiring entity will qualify for a “Yes” resolution, regardless of whether the acquisition is ultimately completed.

The primary resolution source for this market is official information from the listed company and/or its leadership; however, a consensus of credible reporting will also be used."
700397,6,Acquisitions / M&A,Will Anthropic be acquired before 2027?,"This market will resolve to “Yes” if credible reporting confirms that any entity enters into an agreement to acquire the listed company by December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

Mergers where the listed company is subsumed by another entity will count toward a ""Yes"" resolution.

An announced agreement between the listed company and an acquiring entity will qualify for a “Yes” resolution, regardless of whether the acquisition is ultimately completed.

The primary resolution source for this market is official information from the listed company and/or its leadership; however, a consensus of credible reporting will also be used."
700398,6,Acquisitions / M&A,Will OpenAI be acquired before 2027?,"This market will resolve to “Yes” if credible reporting confirms that any entity enters into an agreement to acquire the listed company by December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

Mergers where the listed company is subsumed by another entity will count toward a ""Yes"" resolution.

An announced agreement between the listed company and an acquiring entity will qualify for a “Yes” resolution, regardless of whether the acquisition is ultimately completed.

The primary resolution source for this market is official information from the listed company and/or its leadership; however, a consensus of credible reporting will also be used."
700396,6,Acquisitions / M&A,Will Perplexity AI be acquired before 2027?,"This market will resolve to “Yes” if credible reporting confirms that any entity enters into an agreement to acquire the listed company by December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

Mergers where the listed company is subsumed by another entity will count toward a ""Yes"" resolution.

An announced agreement between the listed company and an acquiring entity will qualify for a “Yes” resolution, regardless of whether the acquisition is ultimately completed.

The primary resolution source for this market is official information from the listed company and/or its leadership; however, a consensus of credible reporting will also be used."
1560646,6,Acquisitions / M&A,"Will Caesars Entertainment, Inc. be acquired before 2027?","This market will resolve to “Yes” if credible reporting confirms that any entity enters into an agreement to acquire the listed company by December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

Mergers where the listed company is subsumed by another entity will count toward a ""Yes"" resolution.

An announced agreement between the listed company and an acquiring entity will qualify for a “Yes” resolution, regardless of whether the acquisition is ultimately completed.

The primary resolution source for this market is official information from the listed company and/or its leadership; however, a consensus of credible reporting will also be used."
1544502,6,Acquisitions / M&A,Will PayPal be acquired before 2027?,"This market will resolve to “Yes” if credible reporting confirms that any entity enters into an agreement to acquire the listed company by December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

Mergers where the listed company is subsumed by another entity will count toward a ""Yes"" resolution.

An announced agreement between the listed company and an acquiring entity will qualify for a “Yes” resolution, regardless of whether the acquisition is ultimately completed.

The primary resolution source for this market is official information from the listed company and/or its leadership; however, a consensus of credible reporting will also be used."
1972155,6,Acquisitions / M&A,Will Cursor be acquired before 2027?,"This market will resolve to “Yes” if credible reporting confirms that any entity enters into an agreement to acquire the listed company by December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

Mergers where the listed company is subsumed by another entity will count toward a ""Yes"" resolution.

An announced agreement between the listed company and an acquiring entity will qualify for a “Yes” resolution, regardless of whether the acquisition is ultimately completed.

The primary resolution source for this market is official information from the listed company and/or its leadership; however, a consensus of credible reporting will also be used."
2244932,6,Acquisitions / M&A,Will Brown-Forman be acquired before 2027?,"This market will resolve to “Yes” if credible reporting confirms that any entity enters into an agreement to acquire the listed company by December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to “No”.

Mergers where the listed company is subsumed by another entity will count toward a ""Yes"" resolution.

An announced agreement between the listed company and an acquiring entity will qualify for a “Yes” resolution, regardless of whether the acquisition is ultimately completed.

The primary resolution source for this market is official information from the listed company and/or its leadership; however, a consensus of credible reporting will also be used."
676777,3,IPOs (timing & valuation),Discord IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
676779,3,IPOs (timing & valuation),Ripple Labs IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
676781,3,IPOs (timing & valuation),Ramp IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
676783,3,IPOs (timing & valuation),Vanta IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
676785,0,OpenAI,OpenAI IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
676787,3,IPOs (timing & valuation),Rippling IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
676789,3,IPOs (timing & valuation),Remote IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
676791,3,IPOs (timing & valuation),Deel IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
676793,3,IPOs (timing & valuation),Glean IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
676795,2,SpaceX,SpaceX (Space Exploration Technologies Corp.) IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
676797,3,IPOs (timing & valuation),Applied Intuition IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
676799,3,IPOs (timing & valuation),Freddie Mac IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
676801,3,IPOs (timing & valuation),Once Upon a Farm IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
676778,3,IPOs (timing & valuation),Stripe IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
676780,3,IPOs (timing & valuation),Cerebras IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
676782,3,IPOs (timing & valuation),Celonis IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
676784,3,IPOs (timing & valuation),Anduril IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
676786,3,IPOs (timing & valuation),Brex IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
676788,3,IPOs (timing & valuation),Anysphere (Cursor) IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
676790,3,IPOs (timing & valuation),Mistral AI IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
676792,3,IPOs (timing & valuation),Anthropic IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
676794,3,IPOs (timing & valuation),xAI IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
676796,3,IPOs (timing & valuation),Databricks IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
676798,3,IPOs (timing & valuation),Fannie Mae IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
676800,3,IPOs (timing & valuation),Wealthfront IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
1321740,3,IPOs (timing & valuation),Waymo IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
1321865,3,IPOs (timing & valuation),Anduril Industries IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
1321654,3,IPOs (timing & valuation),ByteDance IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
1321867,3,IPOs (timing & valuation),Epic Games IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
1321653,3,IPOs (timing & valuation),SHEIN IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
1321771,3,IPOs (timing & valuation),Revolut IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
1321866,3,IPOs (timing & valuation),Canva IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
1321868,3,IPOs (timing & valuation),Ledger IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
1808754,3,IPOs (timing & valuation),WHOOP IPO before 2027?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2026, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company undergoes a merger, this will only qualify for a “No” resolution if the transaction results in the listed company being fully absorbed, dissolved, or otherwise no longer capable of independently conducting an Initial Public Offering. Transactions in which the listed company continues as a parent or successor will not alone qualify for a “No” resolution.

This market will resolve early if the listed company completes an IPO by December 31, 2026, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting."
909466,2,SpaceX,SpaceX IPO closing market cap above $1T?,"This market will resolve to “Yes” if the official closing price for SpaceX’s market capitalization on its first trading day is above the value specified in the title. Otherwise, it will resolve to “No”.

If no IPO occurs by December 31, 2027, 11:59 PM ET, this market will resolve to “No”.

Market capitalization is defined as the total number of outstanding shares multiplied by the closing share price on the first trading day.

Resolution will be based on the primary exchange’s official listing page. In the event that the relevant figure is not displayed, another reliable source will be used.

In the event of an interruption in the course of the normal trading session on SpaceX’s first day of trading (e.g., a circuit breaker or half-day), the market will resolve according to the official closing price of the abbreviated session. If no such official closing price is published, the market will resolve according to the next trading day on which an official closing price is published, treating that as the first day of trading."
909467,2,SpaceX,SpaceX IPO closing market cap above $1.4T?,"This market will resolve to “Yes” if the official closing price for SpaceX’s market capitalization on its first trading day is above the value specified in the title. Otherwise, it will resolve to “No”.

If no IPO occurs by December 31, 2027, 11:59 PM ET, this market will resolve to “No”.

Market capitalization is defined as the total number of outstanding shares multiplied by the closing share price on the first trading day.

Resolution will be based on the primary exchange’s official listing page. In the event that the relevant figure is not displayed, another reliable source will be used.

In the event of an interruption in the course of the normal trading session on SpaceX’s first day of trading (e.g., a circuit breaker or half-day), the market will resolve according to the official closing price of the abbreviated session. If no such official closing price is published, the market will resolve according to the next trading day on which an official closing price is published, treating that as the first day of trading."
909468,2,SpaceX,SpaceX IPO closing market cap above $1.2T?,"This market will resolve to “Yes” if the official closing price for SpaceX’s market capitalization on its first trading day is above the value specified in the title. Otherwise, it will resolve to “No”.

If no IPO occurs by December 31, 2027, 11:59 PM ET, this market will resolve to “No”.

Market capitalization is defined as the total number of outstanding shares multiplied by the closing share price on the first trading day.

Resolution will be based on the primary exchange’s official listing page. In the event that the relevant figure is not displayed, another reliable source will be used.

In the event of an interruption in the course of the normal trading session on SpaceX’s first day of trading (e.g., a circuit breaker or half-day), the market will resolve according to the official closing price of the abbreviated session. If no such official closing price is published, the market will resolve according to the next trading day on which an official closing price is published, treating that as the first day of trading."
